doc_id	sentence_id	sentence
wiki_22342	8	Le mot Arabe désignait à l'origine les habitants de la péninsule arabique ainsi que les différents groupes arabes qui peuplaient le croissant fertile à l'époque préislamique tels que les Qédarites, les Nabatéens, les Ghassanides, les Lakhmides, les arabes de Palmyre, de l'Osroène, de la Commagène, de la Characène, d'Hatra et de la Haute Mésopotamie, du Sinaï et de l'Anti-Liban (Iduméens).
wiki_22342	9	Après les conquêtes arabo-musulmanes du VIIIe siècle et l'émergence de différents états arabes en Afrique du Nord, dans la péninsule Ibérique, au Sahel, en Afrique de l'Est, et en Asie, le terme s'appliqua aux populations arabes qui s'installèrent dans ces régions et aux populations qui adoptèrent la langue, l'identité et la culture arabes.
wiki_22342	10	À partir du VIIe siècle, les Arabes fondèrent les califats rashidun (632-661), omeyyade (661-750), abbasside (750-1517) et fatimide (901-1071), dont les frontières atteignaient le sud de la France à l’ouest, la Chine à l’est, l’Anatolie au nord et le Soudan au sud.
wiki_22342	11	Le Califat omeyyade fut d'ailleurs l'un des plus grands empires terrestres de l’histoire.
wiki_22342	12	Au début du XXe siècle, la Première Guerre mondiale a marqué la fin de l’Empire ottoman, qui avait régné sur une grande partie du monde arabe depuis la conquête du Sultanat mamelouk en 1517.
wiki_22402	1	Le sous-ordre des Lumbricina, regroupe l'ensemble des vers de terre, ou lombriciens, soit treize familles et plus de 7 000 espèces décrites (et des Haplotaxida très nombreuses non encore connues, surtout dans les régions tropicales).
wiki_22402	2	La quasi-totalité des espèces européennes appartient à la famille des Lumbricidae.
wiki_22402	3	La géodrilologie (du grec ancien γῆ / gê, « Terre », drilos, « ver », et λογία / logía, « étude, discours ») est la branche de la zoologie dont l'objet est l'étude des vers de terre.
wiki_22402	4	Les spécialistes de cette discipline sont appelés géodrilologues.
wiki_22439	1	La triade capitoline désigne, dans la religion romaine, les trois divinités Jupiter, Junon et Minerve qui étaient honorées au temple de Jupiter Capitolin, sur le Capitole à Rome.
wiki_22439	2	Celle-ci se substitue à la trinité primitive Jupiter-Mars-Quirinus qui ne semble pas avoir eu lieu au début sur le Quirinal.
wiki_22439	3	La triade capitoline est progressivement devenue l'empreinte culturelle romaine dans de nombreuses villes romaines, comme on peut le voir notamment à Pompéi, à Djemila ou sur les bas-reliefs d'Alésia.
wiki_22439	4	Elle célèbre Jupiter, dieu de la foudre, du tonnerre, du ciel et de la lumière, et défenseur de la justice, Junon, reine des dieux et du ciel, et protectrice des femmes, et Minerve, déesse de la sagesse, des arts et des techniques de la guerre, et protectrice de Rome.
wiki_22439	5	Les cérémonies en l'honneur de la triade capitoline étaient organisées chaque année par le Grand Pontife ou Pontifex maximus.
wiki_22439	6	Son culte s'est poursuivi à Rome jusqu'à la reconnaissance du christianisme comme religion d'État.
wiki_22439	7	Selon Tite-Live, le temple de Jupiter Capitolin a été consacré en 509 av. J.-C., soit la première année de la République romaine après l'expulsion des rois étrusques.
wiki_22439	8	Georges Dumézil a révélé que le culte de ces trois divinités romaines a été précédé par la vénération d'une autre triade d'origine indo-européenne, baptisée « triade précapitoline », qui regroupait Jupiter, Mars et Quirinus.
wiki_22439	9	C'est sous l'influence des traditions étrusques que ces deux dernières divinités ont été remplacées par Junon et Minerve.
wiki_22439	10	Cette substitution a marqué la fin du modèle des fonctions tripartites indo-européennes, quoiqu'on puisse retrouver la fonction guerrière de Mars en sa demi-sœur (ils n'ont pas la même mère) Minerve qui allie sagesse et calcul à la fureur guerrière et la fonction « fertile » de Quirinus dans Junon déesse du foyer conjugal.
wiki_22516	1	Max Gallo, né le 7 janvier 1932 à Nice et mort le 18 juillet 2017 à Vaison-la-Romaine, est un écrivain, historien et homme politique français.
wiki_22516	2	Originellement chercheur en histoire, il se tourne ensuite vers la littérature avec ses « romans-histoire » qui constituent l'essentiel de son œuvre.
wiki_22516	3	Ses premiers romans, qu'il appelle des ouvrages de « politique-fiction », ont été écrits sous le pseudonyme de Max Laugham.
wiki_22516	4	Écrivain prolifique avec plus d'une centaine d'ouvrages à son compte, principalement des romans historiques et des biographies, il est élu membre de l'Académie française au fauteuil 24 le 31 mai 2007.
wiki_22516	5	En 1981, il est élu député sous l'étiquette du Parti socialiste, puis devient porte-parole du troisième gouvernement Mauroy.
wiki_22516	6	En 1992-1993, il quitte le PS pour suivre Jean-Pierre Chevènement lors de la fondation du Mouvement des citoyens.
wiki_22516	7	Il soutient ensuite Chevènement lors de l'élection présidentielle de 2002, puis Nicolas Sarkozy en 2007.
wiki_22715	1	Ces entités juridiques restent sous la surveillance de l'État, autorité de tutelle.
wiki_22715	2	La décentralisation est un système d’administration dans lequel le pouvoir de décision est exercé à la fois par l’État et par des personnes morales autonomes soumises au contrôle, au principe de légalité, des autorités étatiques.
wiki_22715	3	Autrement dit, la décentralisation consiste dans le transfert d’attributions de l’État à des collectivités ou institutions différentes de lui et bénéficiant, sous sa surveillance, d’une certaine autonomie de gestion.
wiki_22715	4	Cette triple autonomie diffère de l'indépendance : la structure décentralisée reste sous la surveillance de l'État, sous le nom de contrôle de légalité ou parfois de tutelle (établissements publics — en droit administratif, la tutelle ne vise pas principalement à protéger les intérêts de la collectivité locale.
wiki_22715	5	Son objectif est de sauvegarder l'intérêt général contre d'éventuels excès des autorités locales.
wiki_22715	6	Quelques scandales concernant la gestion des ressources sont parfois observés dans des conseils régionaux ou départementaux).
wiki_22715	7	On distingue la décentralisation territoriale qui s'applique aux collectivités locales et la décentralisation technique -ou fonctionnelle- concernant les institutions spécialisées dotées de la personnalité morale comme les établissements publics.
wiki_22715	8	La décentralisation est le contraire de la centralisation.
wiki_22883	1	La pneumonie aigüe est une infection aiguë des voies aériennes inférieures caractérisée par une atteinte inflammatoire, voire purulente, du parenchyme pulmonaire (bronchioles, alvéoles pulmonaires et interstitium pulmonaire).
wiki_22883	2	On parle de bronchopneumonie lorsque l'atteinte inflammatoire s'étend en plus aux bronches.
wiki_22883	3	On distingue classiquement la pneumonie franche lobaire aigüe, définie par un tableau respiratoire fébrile brutal caractéristique, et la pneumonie atypique, définie par un tableau plus fruste.
wiki_22883	4	La pneumonie aigüe peut atteindre des personnes de tout âge, mais le plus grand risque concerne les jeunes enfants, les personnes âgées, et les patients immunodéficients.
wiki_22883	5	Pour traiter les pneumonies, on utilise souvent des agents antimicrobiens.
wiki_22890	1	Roblox est un jeu vidéo free-to-play et massivement multijoueur en ligne destiné aux enfants et adolescents, créé par Erik Cassel et David Baszucki, sorti en 2004 en version bêta et en version finale en 2005.
wiki_22890	2	Il permet de programmer des jeux en Luau, son propre langage de programmation dérivé du Lua.
wiki_22890	3	En décembre 2012, Roblox comporte 320 millions d'utilisateurs et atteint 10 millions de visiteurs uniques par mois, en faisant le premier site de divertissement pour enfants selon comScore.
wiki_22890	4	Roblox est un jeu de type sandbox.
wiki_22890	5	L'objectif est de construire un jeu pour qu'il soit visité par les autres joueurs.
wiki_22890	6	Les joueurs sont libres de construire ce qu'ils souhaitent et de partager leur création avec le reste de la communauté du jeu.
wiki_22890	7	Il y a de nombreux types de jeux populaires : courses d'obstacles (obbys), tycoons (simulations), simulations de tir, escape games, et plusieurs autres.
wiki_22890	8	Les joueurs, lorsqu'ils visitent un jeu, contrôlent leur personnage.
wiki_22890	9	Il est possible de modifier l'apparence de celui-ci en achetant divers objets comme des chapeaux, des vêtements, ou encore des visages.
wiki_22890	10	Ces objets peuvent être achetés avec des Robux, la monnaie virtuelle de Roblox.
wiki_22890	11	Pour jouer, il faut créer un compte, le mode invité n'étant plus disponible depuis octobre 2017.
wiki_22890	12	L'intégralité du jeu est modifiable, il est possible de créer ses propres scripts, textures et modèles pour les insérer dans un jeu.
wiki_23088	1	La Carte aux trésors (La Carte au trésor en 2009) est un jeu télévisé d'origine française produit par Adventure Line Productions (associé à 99 % Medias depuis 2018) et diffusé sur France 3 du 6 août 1996 au 31 août 2009 puis, après presque neuf ans d'absence, à partir du 25 avril 2018.
wiki_23088	2	Chaque épisode met en valeur le patrimoine et la culture d'un département de France ou d'outre-mer, très rarement à l'étranger, à travers un jeu de piste opposant différents candidats.
wiki_23088	3	L'émission est animée par Sylvain Augier jusqu'à la saison 2005, Marc Bessou en 2006, Nathalie Simon de 2007 à 2009, puis Cyril Féraud pour son retour en 2018.
wiki_23088	4	Elle est également programmée durant toute l'année sur TV5 Monde, TV5 Québec Canada, TSR1 et France 4.
wiki_23088	5	À partir de 2023, une version de l'émission adaptée pour des candidats enfants est créée, elle s'intitule La Carte aux trésors Juniors, et se déroule en un lieu unique, donc sans hélicoptère pour aller d'un point à un autre.
wiki_23088	6	Elle est au format 50 min et diffusée à 18h sur France 4 dans la case jeunesse Okoo.
wiki_23088	7	La présentation est assurée par Maxine Eouzan, ancienne championne de gymnastique acrobatique et gagnante de l'édition 2021 de Koh-Lanta.
wiki_23088	8	C'est, comme son aînée, une production Adventure Line Productions associé à 99 % Médias, avec la participation de France Télévisions.
wiki_23088	9	Elle compte deux émissions diffusées pour sa première saison.
wiki_23497	1	L'émeute du stade de Port-Saïd se déroule le 1er février 2012 à Port-Saïd en Égypte en marge d'un match de championnat d'Égypte de football opposant le club d'Al Masry, basé à Port-Saïd, à celui d'Al Ahly SC, basé au Caire.
wiki_23497	2	Au moins 72 personnes décèdent après que de nombreux supporteurs locaux aient pris d'assaut les tribunes du stade et le terrain après la victoire (3-1) de leur club.
wiki_23497	3	Il s'agit de l'incident le plus meurtrier de l'histoire du football égyptien.
wiki_23497	4	De nombreuses personnes décèdent piétinées dans les bousculades, mais aussi poignardées ou à la suite de chutes des gradins.
wiki_23742	1	Les îles Féroé (en féroïen : Føroyar, /ˈføːɹjaɹ/ ; en danois : Færøerne, /ˈfɛɐ̯ˌøːˀɐnə/) est un archipel européen subarctique du Nord de l'océan Atlantique, aux confins de la mer de Norvège.
wiki_23742	2	Sous le nom d'Îles Féroé, il est l'un des trois pays constitutifs du royaume de Danemark, avec le Danemark propre et le Groenland.
wiki_23742	3	Les pointes septentrionales des îles de Streymoy et Eysturoy sont à peu près équidistantes de l'Écosse et de l'Islande.
